RecordKey	SurveyKey	SampleKey	StartDate	EndDate	DateType	Date	TaxonVersionKey	TaxonName	GridReference	East	North	Projection	Precision	SiteKey	SiteName	Recorder	Determiner	ZeroAbundance	UnderValidation	ImagePath	County	Vice-county	Habitat description	Abundance	Sex	Max depth of survey(m)	Dive position derived from	Types of seabed present	Seabed cover types	Sampling method	Survey name
99679645628150882	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NBNSYS0000160506	Nematoda	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150883	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NBNSYS0000188072	Tubificoides brownae	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150884	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NBNSYS0000187738	Tharyx sp.	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150885	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NBNSYS0000175478	Glycera	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150886	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NHMSYS0020703577	Hediste diversicolor	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150887	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NBNSYS0000177359	Polydora cornuta	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150888	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NBNSYS0000177359	Polydora cornuta	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150889	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NHMSYS0001593477	Daphnia (Ctenodaphnia) magna	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150890	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NHMSYS0001593571	Eurytemora velox	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150891	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NBNSYS0000037040	Ostracoda	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150892	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NBNSYS0000033006	Neomysis integer	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150893	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NHMSYS0020704465	Praunus flexuosus	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150894	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NBNSYS0000008589	Asellus aquaticus	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150895	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NHMSYS0000629059	Lekanesphaera rugicauda	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150896	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NBNSYS0000174705	Corophium volutator	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150897	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NHMSYS0020233901	Crassicorophium crassicorne	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150898	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NBNSYS0000013797	Gammarus chevreuxi	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150899	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NBNSYS0000176466	Microdeutopus gryllotalpa	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150900	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NBNSYS0000176409	Melita palmata	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150901	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NBNSYS0000174367	Carcinus maenas	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150902	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NBNSYS0000174732	Crangon crangon	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150903	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NBNSYS0000033007	Palaemonetes varians	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150904	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NHMSYS0001702153	Peringia ulvae	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150905	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NHMSYS0020528270	Potamopyrgus antipodarum	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150906	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NHMSYS0001702201	Radix balthica	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150907	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NBNSYS0000022312	Conopeum seurati	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150908	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NBNSYS0000022310	Membranipora membranacea	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150909	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NHMSYS0000544727	Pomatoschistus microps	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
99679645628150910	a535ab48-aab8-11ec-8e7d-e454e8915339		22/09/2021	22/10/2021	DD	22/09/2021 - 22/10/2021	NBNSYS0000178196	Streblospio shrubsolii	W7852972786	178529	72786	OSI	1		Harper's Island	Geoff Oliver		False	False		Cork										Harper's Island 2021
100182717261477900			22/10/2016	22/10/2016	D	22/10/2016	NBNSYS0000005179	Tursiops truncatus	R069498	106950	149850	OSI	100		Tarbert	Sean O'Callaghan		False	False		Kerry	North Kerry									
100182717261477901			30/12/2016	30/12/2016	D	30/12/2016	NBNSYS0000005179	Tursiops truncatus	C538507	253850	450750	OSI	100		Culdaff	Carol Gilroy		False	False		Donegal	East Donegal									
100182717261477902			24/02/2017	24/02/2017	D	24/02/2017	NBNSYS0000005179	Tursiops truncatus	M302245	130250	224550	OSI	100		Nimmo's Pier	Proinsias Hernon		False	False		Galway										
100182717261477903			23/02/2017	23/02/2017	D	23/02/2017	NBNSYS0000005179	Tursiops truncatus	M302245	130250	224550	OSI	100		Nimmo's Pier	Proinsias Hernon		False	False		Galway										
100182717261477904			14/01/2017	14/01/2017	D	14/01/2017	NBNSYS0000005181	Delphinus delphis	Q747248	74750	124850	OSI	100		Arkearagh	Anthony Dawson		False	False		Kerry	North Kerry									
100182717261477905			09/01/2016	09/01/2016	D	09/01/2016	NBNSYS0000005172	Phocoena phocoena	O251286	325150	228650	OSI	100		Scotsman's Bay	Justin Ivory		False	False		Dublin	Dublin									
100182717261477906			18/02/2017	18/02/2017	D	18/02/2017	NBNSYS0000005172	Phocoena phocoena	V303984	30350	98450	OSI	100		Dunquin	Anthony Dawson		False	False		Kerry	North Kerry									
100182717261477907			22/01/2017	22/01/2017	D	22/01/2017	NBNSYS0000005172	Phocoena phocoena	R032810	103250	181050	OSI	100		Carrowmore North	Eamonn Twomey		False	False		Clare	Clare									
100182717261477908			04/01/2017	04/01/2017	D	04/01/2017	NBNSYS0000005159	Megaptera novaeangliae	X741949	274150	94950	OSI	100		Hook Head	Cathy Connelly		False	False		Wexford	Wexford		1							
100182717261477909			02/01/2017	02/01/2017	D	02/01/2017	NHMSYS0000080193	Globicephala melas	Q613173	61350	117350	OSI	100		Kilshannig	Anthony Dawson		False	False		Kerry	North Kerry		1							
100814374477780791			25/01/2023	25/01/2023	D	25/01/2023	NBNSYS0000005135	Phoca vitulina		-6.1900370000	53.3329250000	WGS84	100		Poolbeg	May Higgins		False	False					1							
